,sexe, race,age, education,pays d'origine,etat civil,relation,Secteur d'activite, occupation,gain en capital,perte en capital,revenue annuel,heure par semaine, education-num,revenue annuel  numeric,sexe numeric,race numeric,pays d'origine numeric,etat civil numeric,relation numeric,secteur d'activite numeric,occupation numeric,education numeric
6439, Male, White,53, HS-grad, Puerto-Rico, Married-civ-spouse, Husband, Private, Craft-repair,0,0, <=50K,40,9,1,1,4,32,2,0,3,3,11
6440, Male, White,29, HS-grad, Puerto-Rico, Married-civ-spouse, Husband, Private, Machine-op-inspct,0,0, <=50K,40,9,1,1,4,32,2,0,3,7,11
6441, Male, White,34, HS-grad, Puerto-Rico, Married-civ-spouse, Husband, Private, Transport-moving,0,0, <=50K,40,9,1,1,4,32,2,0,3,14,11
6442, Male, White,50, HS-grad, Puerto-Rico, Married-civ-spouse, Husband, State-gov, Transport-moving,0,0, <=50K,40,9,1,1,4,32,2,0,6,14,11
6443, Male, Other,35, HS-grad, Puerto-Rico, Never-married, Not-in-family, Private, Farming-fishing,0,0, <=50K,40,9,1,1,3,32,4,1,3,5,11
6444, Male, White,23, HS-grad, Puerto-Rico, Never-married, Not-in-family, Private, Craft-repair,0,0, <=50K,40,9,1,1,4,32,4,1,3,3,11
6445, Male, White,37, HS-grad, Puerto-Rico, Never-married, Not-in-family, Private, Machine-op-inspct,0,0, <=50K,38,9,1,1,4,32,4,1,3,7,11
6446, Male, White,58, HS-grad, Puerto-Rico, Never-married, Not-in-family, Private, Other-service,0,0, <=50K,80,18,1,1,4,32,4,1,3,8,11
6447, Male, White,27, HS-grad, Puerto-Rico, Never-married, Not-in-family, Private, Sales,0,0, <=50K,40,9,1,1,4,32,4,1,3,12,11
6448, Male, Other,28, HS-grad, Puerto-Rico, Never-married, Own-child, Private, Machine-op-inspct,0,0, <=50K,50,9,1,1,3,32,4,3,3,7,11
6449, Male, Other,20, HS-grad, Puerto-Rico, Never-married, Own-child, Private, Sales,0,0, <=50K,40,9,1,1,3,32,4,3,3,12,11
6450, Male, White,19, HS-grad, Puerto-Rico, Never-married, Own-child, Private, Other-service,0,0, <=50K,40,9,1,1,4,32,4,3,3,8,11
6451, Male, Amer-Indian-Eskimo,47, HS-grad, Puerto-Rico, Never-married, Unmarried, Private, Machine-op-inspct,0,0, <=50K,56,9,1,1,0,32,4,4,3,7,11
6452, Male, Other,22, HS-grad, Puerto-Rico, Never-married, Unmarried, Private, Other-service,0,0, <=50K,20,9,1,1,3,32,4,4,3,8,11
6453, Male, White,33, HS-grad, Puerto-Rico, Separated, Unmarried, Private, Handlers-cleaners,0,0, <=50K,35,9,1,1,4,32,5,4,3,6,11
6454, Male, White,38, HS-grad, Scotland, Married-civ-spouse, Husband, Private, Protective-serv,0,0, <=50K,40,9,1,1,4,33,2,0,3,11,11
6455, Male, Asian-Pac-Islander,57, HS-grad, South, Married-civ-spouse, Husband, Private, Craft-repair,0,0, >50K,40,9,0,1,1,34,2,0,3,3,11
6456, Male, Asian-Pac-Islander,40, HS-grad, South, Married-civ-spouse, Husband, Self-emp-not-inc, Craft-repair,0,0, <=50K,66,9,1,1,1,34,2,0,5,3,11
6457, Male, Asian-Pac-Islander,48, HS-grad, South, Married-civ-spouse, Husband, Self-emp-not-inc, Exec-managerial,0,0, <=50K,30,9,1,1,1,34,2,0,5,4,11
6458, Male, Asian-Pac-Islander,33, HS-grad, South, Married-civ-spouse, Husband, Private, Machine-op-inspct,0,0, <=50K,40,9,1,1,1,34,2,0,3,7,11
6459, Male, Asian-Pac-Islander,50, HS-grad, South, Married-civ-spouse, Husband, Self-emp-not-inc, Other-service,0,0, <=50K,60,9,1,1,1,34,2,0,5,8,11
6460, Male, Asian-Pac-Islander,50, HS-grad, South, Married-civ-spouse, Husband, Private, Prof-specialty,0,0, >50K,35,9,0,1,1,34,2,0,3,10,11
6461, Male, Asian-Pac-Islander,61, HS-grad, South, Married-civ-spouse, Husband, Self-emp-not-inc, Sales,0,0, <=50K,63,9,1,1,1,34,2,0,5,12,11
6462, Male, Asian-Pac-Islander,45, HS-grad, South, Married-civ-spouse, Husband, Self-emp-not-inc, Sales,0,0, >50K,50,9,0,1,1,34,2,0,5,12,11
6463, Male, Asian-Pac-Islander,36, HS-grad, South, Never-married, Not-in-family, Private, Craft-repair,0,0, <=50K,70,9,1,1,1,34,4,1,3,3,11
6464, Male, Asian-Pac-Islander,47, HS-grad, South, Never-married, Own-child, Private, Sales,0,0, <=50K,88,18,1,1,1,34,4,3,3,12,11
6465, Male, Asian-Pac-Islander,41, HS-grad, Taiwan, Married-civ-spouse, Husband, Private, Craft-repair,0,0, <=50K,40,9,1,1,1,35,2,0,3,3,11
6466, Male, Asian-Pac-Islander,33, HS-grad, Taiwan, Married-civ-spouse, Husband, Self-emp-inc, Exec-managerial,0,0, >50K,84,9,0,1,1,35,2,0,4,4,11
6467, Male, Asian-Pac-Islander,43, HS-grad, Thailand, Married-civ-spouse, Husband, Self-emp-inc, Other-service,0,0, <=50K,78,9,1,1,1,36,2,0,4,8,11
6468, Male, Asian-Pac-Islander,24, HS-grad, Thailand, Married-civ-spouse, Husband, Private, Protective-serv,0,0, <=50K,40,9,1,1,1,36,2,0,3,11,11
6469, Male, Asian-Pac-Islander,45, HS-grad, Thailand, Married-spouse-absent, Not-in-family, Self-emp-not-inc, Craft-repair,0,0, <=50K,40,9,1,1,1,36,3,1,5,3,11
6470, Male, Asian-Pac-Islander,29, HS-grad, Thailand, Never-married, Not-in-family, State-gov, Other-service,0,0, <=50K,40,9,1,1,1,36,4,1,6,8,11
6471, Male, Asian-Pac-Islander,38, HS-grad, Trinadad&Tobago, Married-civ-spouse, Husband, Private, Adm-clerical,0,0, <=50K,48,9,1,1,1,37,2,0,3,1,11
6472, Male, Asian-Pac-Islander,40, HS-grad, Trinadad&Tobago, Married-civ-spouse, Husband, Private, Transport-moving,0,0, <=50K,60,9,1,1,1,37,2,0,3,14,11
6473, Male, Black,57, HS-grad, Trinadad&Tobago, Married-civ-spouse, Husband, Private, Tech-support,0,1887, >50K,40,9,0,1,2,37,2,0,3,13,11
6474, Male, Amer-Indian-Eskimo,84, HS-grad, United-States, Divorced, Not-in-family, Private, Craft-repair,0,0, <=50K,90,18,1,1,0,38,0,1,3,3,11
6475, Male, Amer-Indian-Eskimo,34, HS-grad, United-States, Divorced, Not-in-family, Private, Craft-repair,0,0, >50K,48,9,0,1,0,38,0,1,3,3,11
6476, Male, Amer-Indian-Eskimo,28, HS-grad, United-States, Divorced, Not-in-family, Private, Sales,14084,0, >50K,40,9,0,1,0,38,0,1,3,12,11
6477, Male, Asian-Pac-Islander,45, HS-grad, United-States, Divorced, Not-in-family, Private, Craft-repair,10520,0, >50K,40,9,0,1,1,38,0,1,3,3,11
6478, Male, Black,42, HS-grad, United-States, Divorced, Not-in-family, Federal-gov, Adm-clerical,0,0, <=50K,40,9,1,1,2,38,0,1,0,1,11
6479, Male, Black,84, HS-grad, United-States, Divorced, Not-in-family, Private, Adm-clerical,0,0, <=50K,82,18,1,1,2,38,0,1,3,1,11
6480, Male, Black,53, HS-grad, United-States, Divorced, Not-in-family, Federal-gov, Craft-repair,0,0, <=50K,40,9,1,1,2,38,0,1,0,3,11
6481, Male, Black,38, HS-grad, United-States, Divorced, Not-in-family, Private, Craft-repair,0,0, <=50K,40,9,1,1,2,38,0,1,3,3,11
6482, Male, Black,47, HS-grad, United-States, Divorced, Not-in-family, Private, Craft-repair,8614,0, >50K,44,9,0,1,2,38,0,1,3,3,11
6483, Male, Black,52, HS-grad, United-States, Divorced, Not-in-family, Self-emp-not-inc, Craft-repair,0,0, <=50K,40,9,1,1,2,38,0,1,5,3,11
6484, Male, Black,62, HS-grad, United-States, Divorced, Not-in-family, Self-emp-inc, Exec-managerial,0,0, <=50K,40,9,1,1,2,38,0,1,4,4,11
6485, Male, Black,40, HS-grad, United-States, Divorced, Not-in-family, Self-emp-not-inc, Exec-managerial,0,0, <=50K,50,9,1,1,2,38,0,1,5,4,11
6486, Male, Black,43, HS-grad, United-States, Divorced, Not-in-family, Private, Farming-fishing,0,0, <=50K,40,9,1,1,2,38,0,1,3,5,11
6487, Male, Black,133, HS-grad, United-States, Divorced, Not-in-family, Private, Handlers-cleaners,0,0, <=50K,115,27,1,1,2,38,0,1,3,6,11
6488, Male, Black,131, HS-grad, United-States, Divorced, Not-in-family, Private, Machine-op-inspct,0,0, <=50K,120,27,1,1,2,38,0,1,3,7,11
6489, Male, Black,52, HS-grad, United-States, Divorced, Not-in-family, Private, Machine-op-inspct,14344,0, >50K,40,9,0,1,2,38,0,1,3,7,11
6490, Male, Black,42, HS-grad, United-States, Divorced, Not-in-family, Local-gov, Other-service,0,0, <=50K,40,9,1,1,2,38,0,1,1,8,11
6491, Male, Black,168, HS-grad, United-States, Divorced, Not-in-family, Private, Other-service,0,0, <=50K,160,36,1,1,2,38,0,1,3,8,11
6492, Male, Black,67, HS-grad, United-States, Divorced, Not-in-family, Local-gov, Protective-serv,0,0, <=50K,20,9,1,1,2,38,0,1,1,11,11
6493, Male, Black,76, HS-grad, United-States, Divorced, Not-in-family, Private, Protective-serv,0,0, <=50K,80,18,1,1,2,38,0,1,3,11,11
6494, Male, Black,60, HS-grad, United-States, Divorced, Not-in-family, Self-emp-not-inc, Sales,2597,0, <=50K,55,9,1,1,2,38,0,1,5,12,11
6495, Male, Black,87, HS-grad, United-States, Divorced, Not-in-family, Private, Transport-moving,0,0, <=50K,95,18,1,1,2,38,0,1,3,14,11
6496, Male, Other,29, HS-grad, United-States, Divorced, Not-in-family, Federal-gov, Adm-clerical,0,0, <=50K,45,9,1,1,3,38,0,1,0,1,11
6497, Male, White,216, HS-grad, United-States, Divorced, Not-in-family, Federal-gov, Adm-clerical,4865,0, <=50K,215,45,1,1,4,38,0,1,0,1,11
6498, Male, White,337, HS-grad, United-States, Divorced, Not-in-family, Private, Adm-clerical,0,0, <=50K,349,81,1,1,4,38,0,1,3,1,11
6499, Male, White,39, HS-grad, United-States, Divorced, Not-in-family, Private, Adm-clerical,10520,0, >50K,40,9,0,1,4,38,0,1,3,1,11
6500, Male, White,33, HS-grad, United-States, Divorced, Not-in-family, State-gov, Adm-clerical,0,0, <=50K,40,9,1,1,4,38,0,1,6,1,11
6501, Male, White,81, HS-grad, United-States, Divorced, Not-in-family, Federal-gov, Craft-repair,0,0, <=50K,80,18,1,1,4,38,0,1,0,3,11
6502, Male, White,39, HS-grad, United-States, Divorced, Not-in-family, Local-gov, Craft-repair,0,1876, <=50K,40,9,1,1,4,38,0,1,1,3,11
6503, Male, White,64, HS-grad, United-States, Divorced, Not-in-family, Local-gov, Craft-repair,0,0, >50K,40,9,0,1,4,38,0,1,1,3,11
6504, Male, White,3328, HS-grad, United-States, Divorced, Not-in-family, Private, Craft-repair,16824,15165, <=50K,3695,774,1,1,4,38,0,1,3,3,11
6505, Male, White,383, HS-grad, United-States, Divorced, Not-in-family, Private, Craft-repair,42238,0, >50K,365,72,0,1,4,38,0,1,3,3,11
6506, Male, White,101, HS-grad, United-States, Divorced, Not-in-family, Self-emp-inc, Craft-repair,0,0, <=50K,95,18,1,1,4,38,0,1,4,3,11
6507, Male, White,561, HS-grad, United-States, Divorced, Not-in-family, Self-emp-not-inc, Craft-repair,0,0, <=50K,665,135,1,1,4,38,0,1,5,3,11
6508, Male, White,141, HS-grad, United-States, Divorced, Not-in-family, Self-emp-not-inc, Craft-repair,0,0, >50K,175,27,0,1,4,38,0,1,5,3,11
6509, Male, White,60, HS-grad, United-States, Divorced, Not-in-family, Federal-gov, Exec-managerial,10520,0, >50K,40,9,0,1,4,38,0,1,0,4,11
6510, Male, White,88, HS-grad, United-States, Divorced, Not-in-family, Local-gov, Exec-managerial,0,0, <=50K,80,18,1,1,4,38,0,1,1,4,11
6511, Male, White,704, HS-grad, United-States, Divorced, Not-in-family, Private, Exec-managerial,0,0, <=50K,865,162,1,1,4,38,0,1,3,4,11
6512, Male, White,146, HS-grad, United-States, Divorced, Not-in-family, Private, Exec-managerial,13550,0, >50K,158,27,0,1,4,38,0,1,3,4,11
6513, Male, White,181, HS-grad, United-States, Divorced, Not-in-family, Self-emp-inc, Exec-managerial,4650,0, <=50K,202,36,1,1,4,38,0,1,4,4,11
6514, Male, White,77, HS-grad, United-States, Divorced, Not-in-family, Self-emp-inc, Exec-managerial,14084,0, >50K,118,18,0,1,4,38,0,1,4,4,11
6515, Male, White,172, HS-grad, United-States, Divorced, Not-in-family, Self-emp-not-inc, Exec-managerial,34095,0, <=50K,190,27,1,1,4,38,0,1,5,4,11
6516, Male, White,34, HS-grad, United-States, Divorced, Not-in-family, Self-emp-not-inc, Exec-managerial,0,0, >50K,60,9,0,1,4,38,0,1,5,4,11
6517, Male, White,99, HS-grad, United-States, Divorced, Not-in-family, State-gov, Exec-managerial,0,1092, <=50K,80,18,1,1,4,38,0,1,6,4,11
6518, Male, White,42, HS-grad, United-States, Divorced, Not-in-family, Local-gov, Farming-fishing,0,0, <=50K,40,9,1,1,4,38,0,1,1,5,11
6519, Male, White,344, HS-grad, United-States, Divorced, Not-in-family, Private, Farming-fishing,0,0, <=50K,404,81,1,1,4,38,0,1,3,5,11
6520, Male, White,45, HS-grad, United-States, Divorced, Not-in-family, Private, Farming-fishing,0,2258, >50K,44,9,0,1,4,38,0,1,3,5,11
6521, Male, White,234, HS-grad, United-States, Divorced, Not-in-family, Self-emp-not-inc, Farming-fishing,0,0, <=50K,260,54,1,1,4,38,0,1,5,5,11
6522, Male, White,76, HS-grad, United-States, Divorced, Not-in-family, Self-emp-not-inc, Farming-fishing,36442,0, >50K,90,18,0,1,4,38,0,1,5,5,11
6523, Male, White,48, HS-grad, United-States, Divorced, Not-in-family, Federal-gov, Handlers-cleaners,0,0, <=50K,40,9,1,1,4,38,0,1,0,6,11
6524, Male, White,39, HS-grad, United-States, Divorced, Not-in-family, Local-gov, Handlers-cleaners,0,0, >50K,40,9,0,1,4,38,0,1,1,6,11
6525, Male, White,661, HS-grad, United-States, Divorced, Not-in-family, Private, Handlers-cleaners,594,0, <=50K,641,153,1,1,4,38,0,1,3,6,11
6526, Male, White,44, HS-grad, United-States, Divorced, Not-in-family, Federal-gov, Machine-op-inspct,0,0, <=50K,40,9,1,1,4,38,0,1,0,7,11
6527, Male, White,1484, HS-grad, United-States, Divorced, Not-in-family, Private, Machine-op-inspct,16726,1980, <=50K,1493,333,1,1,4,38,0,1,3,7,11
6528, Male, White,790, HS-grad, United-States, Divorced, Not-in-family, Private, Other-service,2597,1980, <=50K,667,162,1,1,4,38,0,1,3,8,11
6529, Male, White,29, HS-grad, United-States, Divorced, Not-in-family, Private, Other-service,10520,0, >50K,40,9,0,1,4,38,0,1,3,8,11
6530, Male, White,87, HS-grad, United-States, Divorced, Not-in-family, Self-emp-not-inc, Other-service,0,0, <=50K,85,18,1,1,4,38,0,1,5,8,11
6531, Male, White,38, HS-grad, United-States, Divorced, Not-in-family, State-gov, Other-service,0,0, <=50K,40,9,1,1,4,38,0,1,6,8,11
6532, Male, White,50, HS-grad, United-States, Divorced, Not-in-family, Federal-gov, Prof-specialty,0,1590, <=50K,40,9,1,1,4,38,0,1,0,10,11
6533, Male, White,235, HS-grad, United-States, Divorced, Not-in-family, Private, Prof-specialty,0,0, <=50K,207,45,1,1,4,38,0,1,3,10,11
6534, Male, White,53, HS-grad, United-States, Divorced, Not-in-family, Private, Prof-specialty,4787,0, >50K,46,9,0,1,4,38,0,1,3,10,11
6535, Male, White,48, HS-grad, United-States, Divorced, Not-in-family, Self-emp-not-inc, Prof-specialty,0,0, <=50K,15,9,1,1,4,38,0,1,5,10,11
6536, Male, White,39, HS-grad, United-States, Divorced, Not-in-family, State-gov, Prof-specialty,0,0, <=50K,40,9,1,1,4,38,0,1,6,10,11
6537, Male, White,89, HS-grad, United-States, Divorced, Not-in-family, Local-gov, Protective-serv,0,0, <=50K,96,18,1,1,4,38,0,1,1,11,11
6538, Male, White,31, HS-grad, United-States, Divorced, Not-in-family, Local-gov, Protective-serv,0,0, >50K,47,9,0,1,4,38,0,1,1,11,11
6539, Male, White,299, HS-grad, United-States, Divorced, Not-in-family, Private, Protective-serv,0,0, <=50K,250,54,1,1,4,38,0,1,3,11,11
6540, Male, White,51, HS-grad, United-States, Divorced, Not-in-family, Self-emp-inc, Protective-serv,0,0, <=50K,81,9,1,1,4,38,0,1,4,11,11
6541, Male, White,41, HS-grad, United-States, Divorced, Not-in-family, State-gov, Protective-serv,0,0, >50K,40,9,0,1,4,38,0,1,6,11,11
6542, Male, White,978, HS-grad, United-States, Divorced, Not-in-family, Private, Sales,3674,1669, <=50K,1123,216,1,1,4,38,0,1,3,12,11
6543, Male, White,40, HS-grad, United-States, Divorced, Not-in-family, Private, Sales,0,0, >50K,60,9,0,1,4,38,0,1,3,12,11
6544, Male, White,202, HS-grad, United-States, Divorced, Not-in-family, Self-emp-inc, Sales,0,0, <=50K,125,27,1,1,4,38,0,1,4,12,11
6545, Male, White,312, HS-grad, United-States, Divorced, Not-in-family, Self-emp-not-inc, Sales,6020,0, <=50K,230,54,1,1,4,38,0,1,5,12,11
6546, Male, White,84, HS-grad, United-States, Divorced, Not-in-family, Self-emp-not-inc, Sales,0,0, >50K,100,18,0,1,4,38,0,1,5,12,11
6547, Male, White,156, HS-grad, United-States, Divorced, Not-in-family, Private, Tech-support,4787,0, >50K,131,27,0,1,4,38,0,1,3,13,11
6548, Male, White,2421, HS-grad, United-States, Divorced, Not-in-family, Private, Transport-moving,0,5311, <=50K,2779,531,1,1,4,38,0,1,3,14,11
6549, Male, White,183, HS-grad, United-States, Divorced, Not-in-family, Private, Transport-moving,8614,0, >50K,201,36,0,1,4,38,0,1,3,14,11
6550, Male, White,242, HS-grad, United-States, Divorced, Not-in-family, Self-emp-not-inc, Transport-moving,0,1590, <=50K,369,54,1,1,4,38,0,1,5,14,11
6551, Male, White,45, HS-grad, United-States, Divorced, Not-in-family, State-gov, Transport-moving,0,0, <=50K,48,9,1,1,4,38,0,1,6,14,11
6552, Male, Black,43, HS-grad, United-States, Divorced, Other-relative, Private, Adm-clerical,0,0, <=50K,38,9,1,1,2,38,0,2,3,1,11
6553, Male, Black,43, HS-grad, United-States, Divorced, Other-relative, Private, Machine-op-inspct,0,0, <=50K,40,9,1,1,2,38,0,2,3,7,11
6554, Male, Other,27, HS-grad, United-States, Divorced, Other-relative, Private, Craft-repair,0,0, <=50K,40,9,1,1,3,38,0,2,3,3,11
6555, Male, White,239, HS-grad, United-States, Divorced, Other-relative, Private, Craft-repair,0,0, <=50K,200,45,1,1,4,38,0,2,3,3,11
6556, Male, White,52, HS-grad, United-States, Divorced, Other-relative, Private, Craft-repair,0,0, >50K,55,9,0,1,4,38,0,2,3,3,11
6557, Male, White,41, HS-grad, United-States, Divorced, Other-relative, Self-emp-not-inc, Farming-fishing,0,0, <=50K,20,9,1,1,4,38,0,2,5,5,11
6558, Male, White,35, HS-grad, United-States, Divorced, Other-relative, Private, Handlers-cleaners,0,0, <=50K,40,9,1,1,4,38,0,2,3,6,11
6559, Male, White,52, HS-grad, United-States, Divorced, Other-relative, Private, Machine-op-inspct,0,0, <=50K,80,18,1,1,4,38,0,2,3,7,11
6560, Male, White,78, HS-grad, United-States, Divorced, Other-relative, Private, Other-service,0,0, <=50K,70,18,1,1,4,38,0,2,3,8,11
6561, Male, White,62, HS-grad, United-States, Divorced, Other-relative, Local-gov, Transport-moving,0,0, <=50K,40,9,1,1,4,38,0,2,1,14,11
6562, Male, Amer-Indian-Eskimo,35, HS-grad, United-States, Divorced, Own-child, Self-emp-not-inc, Craft-repair,0,0, <=50K,15,9,1,1,0,38,0,3,5,3,11
6563, Male, Asian-Pac-Islander,35, HS-grad, United-States, Divorced, Own-child, Local-gov, Farming-fishing,0,0, <=50K,56,9,1,1,1,38,0,3,1,5,11
6564, Male, Black,51, HS-grad, United-States, Divorced, Own-child, Private, Craft-repair,0,0, <=50K,40,9,1,1,2,38,0,3,3,3,11
6565, Male, Black,51, HS-grad, United-States, Divorced, Own-child, Private, Machine-op-inspct,0,0, <=50K,40,9,1,1,2,38,0,3,3,7,11
6566, Male, Black,28, HS-grad, United-States, Divorced, Own-child, Private, Other-service,0,0, <=50K,35,9,1,1,2,38,0,3,3,8,11
6567, Male, Black,58, HS-grad, United-States, Divorced, Own-child, State-gov, Other-service,0,0, <=50K,40,9,1,1,2,38,0,3,6,8,11
6568, Male, Black,30, HS-grad, United-States, Divorced, Own-child, Private, Transport-moving,0,0, <=50K,40,9,1,1,2,38,0,3,3,14,11
6569, Male, Other,31, HS-grad, United-States, Divorced, Own-child, State-gov, Protective-serv,0,0, <=50K,40,9,1,1,3,38,0,3,6,11,11
6570, Male, White,39, HS-grad, United-States, Divorced, Own-child, Local-gov, Adm-clerical,0,0, <=50K,42,9,1,1,4,38,0,3,1,1,11
6571, Male, White,141, HS-grad, United-States, Divorced, Own-child, Private, Adm-clerical,0,0, <=50K,160,36,1,1,4,38,0,3,3,1,11
6572, Male, White,423, HS-grad, United-States, Divorced, Own-child, Private, Craft-repair,2174,1669, <=50K,468,108,1,1,4,38,0,3,3,3,11
6573, Male, White,117, HS-grad, United-States, Divorced, Own-child, Self-emp-not-inc, Craft-repair,0,0, <=50K,125,27,1,1,4,38,0,3,5,3,11
6574, Male, White,48, HS-grad, United-States, Divorced, Own-child, State-gov, Craft-repair,8614,0, >50K,40,9,0,1,4,38,0,3,6,3,11
6575, Male, White,41, HS-grad, United-States, Divorced, Own-child, Local-gov, Exec-managerial,0,0, <=50K,45,9,1,1,4,38,0,3,1,4,11
6576, Male, White,101, HS-grad, United-States, Divorced, Own-child, Private, Exec-managerial,0,0, <=50K,124,27,1,1,4,38,0,3,3,4,11
6577, Male, White,73, HS-grad, United-States, Divorced, Own-child, Self-emp-not-inc, Farming-fishing,0,0, <=50K,100,18,1,1,4,38,0,3,5,5,11
6578, Male, White,237, HS-grad, United-States, Divorced, Own-child, Private, Handlers-cleaners,0,0, <=50K,314,72,1,1,4,38,0,3,3,6,11
6579, Male, White,37, HS-grad, United-States, Divorced, Own-child, Self-emp-not-inc, Handlers-cleaners,0,0, <=50K,10,9,1,1,4,38,0,3,5,6,11
6580, Male, White,353, HS-grad, United-States, Divorced, Own-child, Private, Machine-op-inspct,0,0, <=50K,380,81,1,1,4,38,0,3,3,7,11
6581, Male, White,35, HS-grad, United-States, Divorced, Own-child, State-gov, Machine-op-inspct,0,0, <=50K,40,9,1,1,4,38,0,3,6,7,11
6582, Male, White,105, HS-grad, United-States, Divorced, Own-child, Private, Other-service,2174,0, <=50K,120,27,1,1,4,38,0,3,3,8,11
6583, Male, White,27, HS-grad, United-States, Divorced, Own-child, Local-gov, Protective-serv,0,0, <=50K,40,9,1,1,4,38,0,3,1,11,11
6584, Male, White,41, HS-grad, United-States, Divorced, Own-child, Private, Protective-serv,0,0, <=50K,40,9,1,1,4,38,0,3,3,11,11
6585, Male, White,142, HS-grad, United-States, Divorced, Own-child, Private, Sales,0,1876, <=50K,158,36,1,1,4,38,0,3,3,12,11
6586, Male, White,32, HS-grad, United-States, Divorced, Own-child, Self-emp-not-inc, Sales,0,1590, <=50K,62,9,1,1,4,38,0,3,5,12,11
6587, Male, White,37, HS-grad, United-States, Divorced, Own-child, Private, Tech-support,0,0, <=50K,45,9,1,1,4,38,0,3,3,13,11
6588, Male, White,44, HS-grad, United-States, Divorced, Own-child, Local-gov, Transport-moving,0,0, <=50K,25,9,1,1,4,38,0,3,1,14,11
6589, Male, White,151, HS-grad, United-States, Divorced, Own-child, Private, Transport-moving,0,0, <=50K,220,36,1,1,4,38,0,3,3,14,11
6590, Male, Amer-Indian-Eskimo,43, HS-grad, United-States, Divorced, Unmarried, Self-emp-not-inc, Craft-repair,0,0, <=50K,30,9,1,1,0,38,0,4,5,3,11
6591, Male, Amer-Indian-Eskimo,31, HS-grad, United-States, Divorced, Unmarried, Local-gov, Other-service,0,0, <=50K,40,9,1,1,0,38,0,4,1,8,11
6592, Male, Black,40, HS-grad, United-States, Divorced, Unmarried, Private, Adm-clerical,0,0, <=50K,40,9,1,1,2,38,0,4,3,1,11
6593, Male, Black,44, HS-grad, United-States, Divorced, Unmarried, Local-gov, Craft-repair,0,0, <=50K,40,9,1,1,2,38,0,4,1,3,11
6594, Male, Black,91, HS-grad, United-States, Divorced, Unmarried, Private, Craft-repair,0,0, <=50K,80,18,1,1,2,38,0,4,3,3,11
6595, Male, Black,55, HS-grad, United-States, Divorced, Unmarried, Private, Craft-repair,0,0, >50K,48,9,0,1,2,38,0,4,3,3,11
6596, Male, Black,53, HS-grad, United-States, Divorced, Unmarried, Private, Machine-op-inspct,0,0, <=50K,32,9,1,1,2,38,0,4,3,7,11
6597, Male, Black,122, HS-grad, United-States, Divorced, Unmarried, Private, Other-service,0,0, <=50K,84,27,1,1,2,38,0,4,3,8,11
6598, Male, Black,76, HS-grad, United-States, Divorced, Unmarried, Private, Sales,5455,0, <=50K,90,18,1,1,2,38,0,4,3,12,11
6599, Male, Black,52, HS-grad, United-States, Divorced, Unmarried, Self-emp-not-inc, Sales,0,0, <=50K,40,9,1,1,2,38,0,4,5,12,11
6600, Male, Black,51, HS-grad, United-States, Divorced, Unmarried, Local-gov, Transport-moving,0,0, <=50K,40,9,1,1,2,38,0,4,1,14,11
6601, Male, White,55, HS-grad, United-States, Divorced, Unmarried, Local-gov, Adm-clerical,0,0, <=50K,40,9,1,1,4,38,0,4,1,1,11
6602, Male, White,129, HS-grad, United-States, Divorced, Unmarried, Private, Adm-clerical,3887,0, <=50K,105,27,1,1,4,38,0,4,3,1,11
6603, Male, White,47, HS-grad, United-States, Divorced, Unmarried, State-gov, Adm-clerical,0,0, <=50K,38,9,1,1,4,38,0,4,6,1,11
6604, Male, White,76, HS-grad, United-States, Divorced, Unmarried, Federal-gov, Craft-repair,0,0, <=50K,80,18,1,1,4,38,0,4,0,3,11
6605, Male, White,64, HS-grad, United-States, Divorced, Unmarried, Local-gov, Craft-repair,0,0, <=50K,80,18,1,1,4,38,0,4,1,3,11
6606, Male, White,1252, HS-grad, United-States, Divorced, Unmarried, Private, Craft-repair,3860,2033, <=50K,1307,288,1,1,4,38,0,4,3,3,11
6607, Male, White,82, HS-grad, United-States, Divorced, Unmarried, Self-emp-inc, Craft-repair,5455,0, <=50K,110,18,1,1,4,38,0,4,4,3,11
6608, Male, White,73, HS-grad, United-States, Divorced, Unmarried, Self-emp-not-inc, Craft-repair,0,0, <=50K,67,18,1,1,4,38,0,4,5,3,11
6609, Male, White,55, HS-grad, United-States, Divorced, Unmarried, Self-emp-not-inc, Craft-repair,27828,0, >50K,55,9,0,1,4,38,0,4,5,3,11
6610, Male, White,92, HS-grad, United-States, Divorced, Unmarried, State-gov, Craft-repair,0,0, <=50K,78,18,1,1,4,38,0,4,6,3,11
6611, Male, White,171, HS-grad, United-States, Divorced, Unmarried, Private, Exec-managerial,0,0, <=50K,173,36,1,1,4,38,0,4,3,4,11
6612, Male, White,52, HS-grad, United-States, Divorced, Unmarried, Self-emp-inc, Exec-managerial,0,0, <=50K,38,9,1,1,4,38,0,4,4,4,11
6613, Male, White,79, HS-grad, United-States, Divorced, Unmarried, Self-emp-not-inc, Exec-managerial,0,0, <=50K,110,18,1,1,4,38,0,4,5,4,11
6614, Male, White,73, HS-grad, United-States, Divorced, Unmarried, Private, Farming-fishing,0,0, <=50K,95,18,1,1,4,38,0,4,3,5,11
6615, Male, White,63, HS-grad, United-States, Divorced, Unmarried, Self-emp-not-inc, Farming-fishing,0,0, <=50K,121,18,1,1,4,38,0,4,5,5,11
6616, Male, White,198, HS-grad, United-States, Divorced, Unmarried, Private, Handlers-cleaners,0,0, <=50K,213,45,1,1,4,38,0,4,3,6,11
